,first,second,first_index,second_index,C1,N1,E1,C2,N2,E2,dist
1939,Your greatest need is to nurture and mother someone or ones.,You are also very sympathetic and understand the unspoken feelings and needs of others.,26,29,0.007022139709595293,0.9922065832920494,0.0007712083446945995,0.008523299857278956,0.9907561093978948,0.0007207322537806795,0.49961166888565384
1940,Your greatest need is to nurture and mother someone or ones.,You take slights very personally.,26,30,0.031041959816716917,0.9591360979229588,0.00982197844737929,0.05059505166250547,0.8983107296993472,0.051094073780888316,0.49493168038591934
1941,Your greatest need is to nurture and mother someone or ones.,"though you may forgive a mistake by a friend or loved one , you never forget it.",26,31,0.3417235785733532,0.6552616413263787,0.0030146940917819853,0.10950646103195356,0.804790456496955,0.08570306059001702,0.4518788969568396
1942,Your greatest need is to nurture and mother someone or ones.,Security is very important to you.,26,32,0.09685265776764704,0.559602940006573,0.34354436950199874,0.9250239076938602,0.06756561132009911,0.0074105898738690045,0.9250239076938602
1943,Your greatest need is to nurture and mother someone or ones.,you look for it in home.,26,33,0.003976238169202338,0.8843687422403644,0.11165518107547348,0.0011950063648303044,0.9861239364478972,0.012680963210263466,0.49365193181641204
1944,Your greatest need is to nurture and mother someone or ones.,you look for it in family.,26,34,0.002004029324667288,0.5481550992128555,0.4498408148396169,0.0022169417452924936,0.907988971396658,0.08979419691126335,0.45500315110369133
1945,Your greatest need is to nurture and mother someone or ones.,you look for it in life.,26,35,0.00808360111011017,0.3592140419175854,0.6327022622890541,0.012894301731915749,0.9858521864288696,0.0012534324801983842,0.49936509707969057
1946,Your greatest need is to nurture and mother someone or ones.,Your senses and emotions are quite strong.,26,36,0.02558067457984954,0.8815585806575377,0.09286077879289023,0.007869829092586466,0.9911747702134238,0.0009551652881590169,0.49951862893458804
1947,Your greatest need is to nurture and mother someone or ones.,it would be wise for you to listen to your intuitive side as you can be quite psychic.,26,37,0.013410279722131256,0.9432152963060236,0.0433745475850832,0.06912516886908719,0.9190576973125046,0.011817021320986484,0.4780179433968152
1948,Your greatest need is to nurture and mother someone or ones.,You are very tenacious.,26,38,0.12101985322269836,0.8468105822348848,0.03216944298421371,0.04478292184662142,0.9515672212764272,0.003649939310561006,0.4980894714515398
1949,Your greatest need is to nurture and mother someone or ones.,you do not give up or let go of things or people easily.,26,39,0.014298071711464097,0.8336173054410864,0.15208453189172308,0.012396550998333046,0.9605975342669768,0.027005812525494548,0.4863276017577281
1950,Your greatest need is to nurture and mother someone or ones.,Your mother is/was a strong influence for good or ill in your life.,26,40,0.0038113120454402742,0.8687653436888529,0.1274234718932753,0.01740692596753269,0.8757825050642349,0.10681054434879067,0.4456486363237576
1951,Your greatest need is to nurture and mother someone or ones.,You are basically an introvert.,26,41,0.024641967571350815,0.9583554876711676,0.01700255988058469,0.005006835030524656,0.9919085618486732,0.0030845568618451807,0.49844996070634
1952,Your greatest need is to nurture and mother someone or ones.,You will do whatever it takes to protect and defend your family or loved ones.,26,42,0.008182547058116909,0.9700807558572396,0.02173672007292932,0.5523579256970274,0.3971293840840856,0.05051259730616178,0.4890419756656618
1953,Your greatest need is to nurture and mother someone or ones.,You tend to be a pack-rat because everything has an emotional memory behind it.,26,43,0.07014115018505462,0.9190528766756806,0.010805979923106026,0.009672995510028605,0.937139128486336,0.0531878447840342,0.47314632125570044
1954,Your greatest need is to nurture and mother someone or ones.,you find security in all those memories.,26,44,0.1395380701794681,0.8512537004390581,0.009208171045530502,0.37727810225107705,0.5833442063761558,0.03937765817308465,0.4946492858366616
1955,Your greatest need is to nurture and mother someone or ones.,Nothing or no one is ever gone if they leave their memory behind.,26,45,0.9789650783127588,0.019406291064997347,0.0016287058139301779,0.16066043461100407,0.7958641309363622,0.04347549252251922,0.9789650783127588
1956,Your greatest need is to nurture and mother someone or ones.,"Thus, you can become quite possessive.",26,46,0.0006167907574416085,0.9935497357717088,0.0058334208287319726,0.00456438701122682,0.8837376827830936,0.11169796868782572,0.4970814893215855
1957,Your greatest need is to nurture and mother someone or ones.,"You have the memory of an elephant, but you must learn to forgive and forget past hurts.",26,47,0.2846461102257329,0.7104950497674112,0.004858966251028865,0.2194481632577969,0.7591303953279772,0.0214214847377066,0.48627798786680015
1958,Your greatest need is to nurture and mother someone or ones.,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",26,48,0.09025131698596037,0.7249513400991787,0.18479722930532785,0.19008266895139125,0.807037012130466,0.002880268858812849,0.4982218746738588
1959,Your greatest need is to nurture and mother someone or ones.,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",26,49,0.8521630168996301,0.13814276074650164,0.009694101983855265,0.9066901466614506,0.09059273523465386,0.0027170569557501594,0.9066901466614506
1960,Your greatest need is to nurture and mother someone or ones.,You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,26,50,0.005109636237236306,0.9939046464592671,0.0009859672708604037,0.08093303335565002,0.9158315656524196,0.003235514772074421,0.4995044845849114
1961,Your greatest need is to nurture and mother someone or ones.,Exercise is a good way to release this tension.,26,51,0.026206852367973557,0.9725997105623806,0.0011934961481601901,0.8198409864597263,0.17248504544491586,0.007673885753981727,0.4993871921985409
1962,Your greatest need is to nurture and mother someone or ones.,"You are clever, witty, and always have a joke or comeback ready for any situation.",26,52,0.3771834416386397,0.6169080300930588,0.005908465571052697,0.258250198171966,0.7364737106721326,0.005276201792496565,0.49644340922470404
1963,Your greatest need is to nurture and mother someone or ones.,You love being involved in multiple things at once and this may be a problem – too may irons in the fire at the same time.,26,53,0.3818273734415484,0.6143878616346153,0.0037847893012277587,0.4429539034119117,0.5512637252928971,0.0057824854698848936,0.49693872796257
1964,Your greatest need is to nurture and mother someone or ones.,You are quick to grasp new concepts.,26,54,0.15223945813063167,0.8376874703320492,0.010073207809056859,0.22802003280783306,0.7604123483582989,0.01156776720598774,0.4940589319198288
1965,Your greatest need is to nurture and mother someone or ones.,You are equally quick to lose interest in an idea or project once your curiosity has been satisfied.,26,55,0.006995283317303897,0.9922837050068392,0.0007210601913762759,0.2942276689122006,0.6912227053263887,0.014549642638586725,0.4996369301454297
1966,Your greatest need is to nurture and mother someone or ones.,You like to taste a little bit of everything.,26,56,0.7472491886737339,0.24686806764746305,0.005882658584503996,0.6885940421721317,0.30643466781548184,0.004971362096146132,0.7472491886737339
1967,Your greatest need is to nurture and mother someone or ones.,concentration and disciplined study are not your strong points.,26,57,0.00882102637791067,0.8792657719420546,0.11191308669790244,0.015343944497619355,0.9813954862452516,0.003260645561770253,0.49834427194609227
1968,Your greatest need is to nurture and mother someone or ones.,You are handy with your hands.,26,58,0.047415145240891333,0.8442863190766676,0.10829853263281262,0.10970289365559416,0.8868408220076984,0.0034562665667278265,0.4980589251548255
1969,Your greatest need is to nurture and mother someone or ones.,You may be ambidextrous or mechanically inclined.,26,59,0.0918538718211166,0.8580755085508109,0.050070596154860265,0.13787960764381918,0.8509042841821122,0.011216142227459478,0.47243252165295135
1970,Your greatest need is to nurture and mother someone or ones.,Debate and argument appeal to you.,26,60,0.9826811278138501,0.015014798092980472,0.002304062307386418,0.9839447596434246,0.015139612060913741,0.0009155871753531527,0.9839447596434246
1971,Your greatest need is to nurture and mother someone or ones.,There is a tendency to scratch the surface with the things that strike your interest without learning anything very deeply.,26,61,0.028377760411468392,0.96229449829504,0.00932770252406507,0.365007094856655,0.6261279321000851,0.008864892114107818,0.4951999334122864
1972,Your greatest need is to nurture and mother someone or ones.,"This is the jack-of-all-trades, master-of-none position.",26,62,0.8155123421236846,0.17774210255613093,0.006745630215670489,0.5102261839878998,0.4798998571255631,0.009873876948307348,0.8155123421236846
1973,Your greatest need is to nurture and mother someone or ones.,"There is danger, then, of superficiality.",26,63,0.004544626216268492,0.989732647817824,0.005722638465483386,0.3873064578283712,0.5991650136471001,0.01352844365445943,0.4971256175217825
1974,Your greatest need is to nurture and mother someone or ones.,"Control of thought, word, and action is necessary in order to be successful.",26,64,0.0205356977560378,0.7696060919780497,0.2098581351358628,0.7650214910367891,0.2284880446747491,0.006490340398253037,0.3928709546880388
